defaulted_loan,client_id
False,WLUV3394091527691
False,LVUV8699310724657
True,PFAV2219580685658
False,KWGL0385207361168
False,ZUWE8125143966847
False,SAMQ7759925089031
False,ROCQ1725729130661
False,POTQ9113691050263
False,CUEI6297803330623
False,HMRY7083397180691
False,UOLW8805638947592
False,HRTW4163659262544
False,DQCE4878860146146
False,UHAD6966174068410
False,ZTDI2384938435614
False,MBFR8428688186162
False,XFJA7797142979506
False,OKIU9126598472309
False,EOSA0031767619625
False,MYUQ5652499720419
False,LTOX1106533951767
True,JQWS3611708448381
False,ATQT3525224704521
False,VHEW5757825432779
False,QMXT1488990905274
False,FYTU8882174839764
False,AFTV0260283225558
False,VKRG2452450955980
False,VBCA1697393132553
False,MOBK8567127769439
False,ZIZM9795173617939
False,XXVR8226918672716
False,YSVR5313617504437
False,RRVB6745025573529
False,HDRV2351268466251
False,EHSX9882985632562
False,BJKF4217524303245
False,OWSS2677416683834
False,ZOSZ9700406464156
False,XCHT6032048718846
False,HCIL9618471757370
False,PYYY8069036851454
False,LYFD9118137793223
False,ALTH3942924388000
False,GHFY6974432009113
False,YDKH4946935301718
False,MAOH7664806188069
False,EMFP5194791565636
False,DNWC0084646893068
True,INOV0146394455835
False,BSQP6376937576369
False,OFCH4317016236753
True,TSBN2064286451224
True,QISW6733828117161
False,DGNE2798275105033
False,STVS1065394427590
False,QEUU6994298867896
True,JKQW2009676714589
False,OUQX9059214758753
False,YVTA4924267970423
False,RENL3826702275827
False,UWII8618663006342
False,GNUM4166947734703
False,RMRU4993990169315
False,NAKC8344583316351
False,ZNUN3707669897731
False,IUHB6486620051594
False,HBAU2959147506322
False,AOGF6952991557879
False,GEGQ2661345519608
False,JLUN0117150542711
False,ZDIK2025408209455
False,ZFNB0511067958202
False,AQCQ7606371051027
False,SIAT8831440136045
True,GUMI4120404236667
False,EFSE7401243937871
False,UGWQ9817509366964
False,WHUF6785616007567
False,JNUX0635307467588
False,JNBK7387775884177
False,FWIK2548756233372
False,UOQD4256969019836
False,TBTY5212115059100
False,GFJU3258825168701
False,NLES0213453833656
False,XUMU0709226593483
False,OUJT7363395884576
False,NXLF9439107398266
False,EHBT5457946565927
False,TRSZ1687403310901
False,UQIJ8067232165155
False,DYYD7243501043974
False,ZUVI9719503642107
False,SHUR0623931335317
False,PYSW0405789221415
False,FZXS8098768669374
False,HVQB7001857466754
False,DEAH5816130902772
False,BYPU1926572996383
False,QDGG3235508645250
False,WHEM7018180289074
False,CXJT4794786218230
False,BMSV9373226260386
False,HHJS0326890313874
False,NDKE9697948086041
False,VKPF9917952975913
False,WCLI0505102814625
False,ETJL2365984168357
False,WVEO3919172027899
False,ZLXY6985608933834
False,XKMD8805219632274
False,YTQA3794902377885
False,JKHD9875615503741
False,ZXRX8571815267828
False,CUJU8893228418899
False,COII3969225629656
False,JBCL0455156358854
False,KRXL0729030524471
False,LHZB4291737502133
False,BMEZ3180129022111
False,WOBI7157355887462
False,GKKH3638245459855
False,FQUA8802760504529
False,BDDO2949741671528
False,OBYP8162740235916
False,RRPX1370519312821
False,NKSW9887729182710
False,OGMJ3561717797261
False,BKAY6441547137609
False,JNZT7996190555047
False,RDWV5476802744387
False,ALVQ5693232763319
False,DXZA6139812503386
False,SVGI9168867417477
False,HRYF9314836486724
False,HHGG7490751782965
False,YSIO7309885782739
False,OUNF6462396570973
False,MQEU6659911238023
False,CYSM0764808510011
False,VMLJ3394451360213
False,CKPJ5275419973265
False,SVNW6835843576951
False,BFYM6974219067193
False,XBHA0177359277520
False,IJIW1495880783600
True,UTZJ0966710140956
True,ZGRA9376173586271
False,NOYS0740294895219
False,XZKQ2616006844430
True,SZEZ9116794830136
False,MLUB2866805070310
False,BBBI9270609284505
False,TLYM1999951845762
False,DYJK4378289456760
False,AGPU1376058207672
True,TXRP2466041987679
False,QLKT6893728627132
False,MWCN2547177326062
False,NDXN1029482401603
False,EECQ7940247802906
False,ZWAC6161898082233
False,XLDM4537660844988
False,GSNE7360463112363
False,HMJX9849261597422
False,FSCE4101890062316
False,DKRW6665499246548
False,HMJB5300652591601
False,ODQR8775736117977
False,RJJZ4375165073270
False,XVMC5118862221949
False,BXYZ3088362271611
False,EAIJ1030627758894
False,PJIJ0366588070026
False,QRYJ0471694484004
False,MTXZ4338097102275
False,HUVC8164251833523
False,SMIL8135065593195
False,KBWW1915388681223
False,GBJA6207552251143
True,IYAX3389986623193
False,GJDI3834282697738
False,HTUQ9715556641707
False,INUX6283694263144
True,RNIV8898119320042
True,AGTR9581342345680
True,KGIR1014647396038
False,RNVX9799838046860
False,XPHF8992930614131
False,RLHG0438662213068
False,ZZHD1658638378123
False,IKIP4816787449713
False,OGZG8612515984716
False,BNBI5650840056851
False,YWFM0924463477281
False,OFEM6913066090564
False,GQSJ6824913763349
False,RKLH3997914542379
False,BSYP8393119244469
False,NKWW8608321396085
False,SIIG7440719752229
True,POZH0702656615594
False,RYDW5651794650746
False,REYF6819288944809
False,LEAG1874169060465
False,GJRU9805312677922
False,PTJF3492580349818
False,NZOC1494160148398
False,MZXH6524462932694
False,AGKN9945594961171
False,GWOH0763272582303
False,WIEY3367340512510
False,PXHX0562166756319
False,VHOD8580117702296
False,AAFD2074024058842
False,ZGGH0326073015009
False,SXXV5565588680918
False,UUEN0219918966007
False,RMWW3116037981756
False,AZYY9841536752664
False,FMBS3052710617639
False,AJOR5297412429231
False,WKVA4964206460351
False,LNXV0876138775859
False,VHYB2557637220740
False,DIEI5087440671848
False,SRWF7218156362072
False,MJMB4341445916219
True,UZBL4852958270327
True,JFDV2548424153777
False,JJAP7869484868227
False,AZGB7606261845640
False,CFYT9519367712780
False,PUGD2913372898440
True,PNDR4213463865351
False,MQOR9859549032609
False,DARA0258630275760
False,FSUK1371006120727
False,YWGI0523440646875
True,JDDF7234855771560
False,OYMX0304482511295
False,EUWM2913175201630
False,VBWS0587539164531
False,LNXZ2003608310341
False,BPMG2671955992101
False,JQNY3127476397242
False,KQOV2165490120039
False,GHTW2287045862695
True,AKTY5560467438485
False,PJUS4866327834718
False,CADE3659857760980
False,ZHWS0588224565775
True,IEZU8378344779175
False,FKZY6872153806904
False,QDYE4044802923753
False,BNRF9930929630440
False,YIBJ3260823477085
True,WWYJ8213315828079
False,NSHF9241672642917
True,TYAQ2865731416661
False,XOXJ7347566770874
False,ETNO8317619386740
False,CLAT0614348575424
False,AOFK0095622572869
False,JJEC3838471698186
False,XAJS5216421697472
False,IQCQ9802835429362
False,JBAR4079998216367
True,QXKT9980578507144
False,QKSO5884934847663
False,XOAA5393681351748
False,ZYHA2626024897551
True,FOBG1950900488930
False,ZEAA3733377995125
False,BDRI9556278411675
False,YRUR3923618434976
False,RWNT8757132227191
False,NAIH1410961465371
False,ZDCB6803033760514
False,AUTS4018957270136
False,ZDDI9506414514819
False,FTDT5618621855133
False,SKBN1071417615383
False,VQNZ2113783170404
False,LGVX4008027060475
False,ONMH8228920036357
False,PLWF6327759385851
False,FQXF1883449329993
False,KZNL3311854833446
False,AVJI7261610553997
False,QKNU3742288887666
True,NVRY8366204423015
False,BXCZ4871056085073
False,TOYO4620001123480
False,CNSK1721191536240
False,PUJL8838344570294
False,GSIT0427096267520
False,BHEU8154026748535
False,NVJI2410298658759
False,ZKWL9081838230398
True,PVOE0977483398048
False,AGEP9490303588046
False,TUFH8150800451866
False,ERRX0168916748720
False,BNXB7330605629486
False,NNKX7487615375440
False,ZSVT8325427905655
False,SQIK1420212083615
False,POPW1291327913789
False,SXID7528832980357
False,OIPF7891152227596
False,INVY7356122593414
False,UTTC0026657062126
False,QLMY5201941039510
True,QBOZ4349211181246
False,DERW8703529244216
True,GTCW6243762958761
False,GMRX3404044946364
False,DLGG1411511636720
True,KTWP2168852407892
True,ETLF7211187122337
False,EVHY4764992639710
False,PUES2449514131670
False,VBCU9540358927871
False,BGFH1721752003497
False,OQRZ8257172530682
False,QAOA0489931467281
False,BUHT0585943476978
False,TDXV3264828756556
False,GJRH4491536826310
False,BERO8599049164233
False,MKGB8838641657703
False,ZNOO1431436221110
False,KCSQ4899405306580
False,YLYV2723539690443
False,CFAA1924160760451
False,CJQR4087660396813
True,XCLR0265993869289
False,CXCU9398512767713
False,YPZF1730809894286
False,HCBR6030275909969
False,PCYR9113439665438
True,MGFC3917350623181
False,NALP7008077373240
False,UINE8418377059114
True,AMGR9317959035848
False,PXAH9787675926968
False,WLGM4468301368847
False,ZVHG0701447659217
False,GTPT4053555669351
False,NDVL4871004233522
False,MZRJ5137173288209
False,HTVT3231771205726
False,ZFKR1866295965190
False,SOZD8286756553886
False,PXPD3456561213204
False,MMON1877791128542
False,HIYP1327295805878
False,KRCT7336660904938
False,KHBD4739821288281
False,YSBA6052682936152
False,HMMU8653488390430
False,EJSR7691060804872
False,RSQA9187151049544
True,QHUL6636698283252
False,UHVD1875397269274
False,BZCC9768554464332
False,KGNQ7034591860170
False,NZXK4158209071373
False,CBAE2381778669615
False,FCWO5861282247165
False,QUWS3723267147151
False,WXJT7221969793299
False,JAOU1305886293994
False,RHVR7835900390478
False,LDWP8625877820050
False,IEUG7004956677955
False,KVMJ2312721056293
False,VBRG9832308970132
True,CGOQ7259862499402
False,WGHD1862841657430
False,CXFD8603970553399
False,GJDG3026976277069
False,XCKE0866780199257
False,NMSI8233749725818
False,CBEL6544284210469
False,PMAE0180740454967
False,JIPB1869765384303
False,PPUY9762601345536
False,IULA1397091180480
False,DJKB9301780129772
False,CNRN7796254460249
False,NMXZ1839951457645
False,YYNB7981151880293
False,AFQL2401496809467
False,AIDN3139844338162
False,SWRU4901830375099
False,SHTY6246306025777
False,UOML4947150854952
False,JVBK7936596024003
False,EFUI0027620768604
False,BDBQ9991909628092
False,YHLE9913392782437
False,AOEB4709675473600
False,WXCK6650120723093
True,NPTW8091856555968
False,HNUK2627981140356
True,VMIP1460107683504
False,YGWS8643741629680
False,LBJD6659728319113
False,IDGS2732109604417
False,QRFP4046519273432
False,YRHP5531636740994
False,VTGJ6392052278675
True,UVDU2589928220940
False,RKVF1974204707945
False,YJFG5449189888190
False,RMNY3939224715670
False,AJIA2052548781468
False,VJPP2772011128533
False,DVPT5594122079914
True,HCCV8302832801446
False,VBBS6491560880906
False,EERC3749388191565
False,COOW3806268880610
False,WAPW9289676770518
False,LGEU6280206711971
False,TGXY0599938570996
True,FHTB4201573843817
False,NPHN1801402759875
False,KBCD0902956960730
False,NUTA6483416530425
False,NEIX4068979619676
False,XPJI2110891487770
False,RJFR0558953904649
False,XOEC1794410970595
True,TXUU8801524799272
False,DJIR5408992515871
False,QQXZ1089955741115
False,RSZU9214651716262
False,AJWW8412034488846
False,GDIX0241823844789
False,VUIV9912932554781
False,RQPN9250025352841
False,DDCP2068443983430
False,ERIW0957995254764
False,WYXM6281375213824
False,AGNS5326123781919
False,DIKL4463755683446
False,OQAW3120426148598
False,LCHR7688663631516
True,WIXO6366033196836
True,ZSBS7888407045307
False,KBGY9687138109772
False,RZHZ9009379946626
False,GNRJ2488448063535
False,WSGA1369127294929
True,FRSD8158857844160
False,PWUP7629753144200
True,UJYJ2752134557153
False,HSNB6950103569415
False,TYVW2292771847510
False,TKZH8822709792500
False,ISQU8362683095538
True,PICJ1430589720768
False,WSGL6142700977155
False,YWJS3559143742761
False,STDU1558995164432
False,HBXQ6326465611835
False,FPUF5760757281043
False,FWLV3531246972834
False,ECZW4287745174481
False,RPRP2213714050034
False,GOGM6735705132749
False,LXST7014790601644
False,FKFJ3794310358426
False,PXPT6332616102792
False,FMJB8187638314944
False,QRDD8838855166069
False,CGEA8747814209104
False,BQBB2242096111271
False,IWUV3925835434877
False,PKSB5597086960513
False,LUBN7603684713478
False,LSJI3388677114364
False,GBMD7621892479553
False,SGKX9534562129578
False,LRGV8105876360883
False,JJHV9919983744769
False,ALNR8115507285870
False,YKRC9761127689193
False,IIHJ6372405496073
False,LDBK5550609685502
False,GUBZ7983949692041
True,DGTK2330245250688
False,HDEW5072239530378
False,FBSW0087687572662
True,WTRR7671621835657
False,BJRP0952232884914
False,JCCT3273312784001
False,RFBM1763677251028
False,TOLY5817334781331
False,TWQU1040571509830
False,PEPY3385007814571
True,RKMM4332533241040
True,AGGY1913643740084
False,PPLX2302842644838
True,EDUY2967754085624
False,DUED7113382350206
False,ATUT1424687715980
False,QLRW3912720762950
False,DEJB7680901898928
False,DGWE6955632232963
False,ASED1627029055169
False,QYII0360209149892
False,YEWQ1403379179160
False,EPBF6658952580267
True,UGNW9675360446785
False,WLLW6193542355216
False,ULFD4349196003059
False,ZIRS5345141510704
False,EDSI5257048131630
False,VZKS4130972844006
False,GSIP6041295029362
True,XTPO5993039782537
False,CDUW0659898887984
False,JBJL3132958743216
False,WKXR3910522468240
False,TCDB1292778327422
False,PRXV7577019136905
False,BUML8876734239719
False,OSWR9255578831547
False,UZOH8993748194620
False,CDRT7703395606541
False,KBET7396078086893
False,RRVP2768600649777
False,LEON5486550037213
False,TGCG2824411013359
False,VBIL8095590835374
False,YVFR1174753850408
False,CQBA5320600139886
False,CRWW9628179155052
False,CHFL7647288115999
False,PEPU1176599616408
False,HMLO0564135809076
False,VITB0344757311894
False,QVPS9814047549795
False,UGDG4402152293318
False,WBDB7511631653768
False,GCFP5111221061833
False,UFOJ0021860160908
False,XZEZ6915688575552
False,MEGY9745404753219
True,ZCJX0667763705175
False,IDAB4405551750448
False,MVSV9550735495622
True,XOBV3426841243989
False,GROT5112419558341
False,BTKV4876828908879
False,QHKC9470618275049
False,HGGA7126589748254
False,YXXV1784775633915
False,CMWN3211640165841
True,OGDA5259977432711
False,YESW4717358263433
False,CXEL4399902947855
False,BYYP1394116757286
False,CDBR0703174901222
False,NYKF9077419419713
False,ZGCB8631707360095
False,FYLG2621200419389
False,XOOM2126646127620
False,HCLR0551802548712
False,ISYD0289507912887
False,YUZN6948857308292
False,OKFK6767641233126
False,WPKM4326083123909
False,QIWF9539024301537
False,KHHV4010508957145
False,TMFR2016498671605
True,LNHC8061775061906
False,AVMM9617013078791
True,VBAV5386158382093
False,ZOFW1434614963134
False,WISU1509051633531
False,LZIX8604537312077
False,SAEJ7864091725020
False,DLUP3779136540208
False,SIIN3168085187417
False,TCAI3510135826059
False,OGOY5472353179186
False,LAZK7121078233310
False,UGSV6337530520222
False,MGTZ8179126518036
False,PDOG8102043471031
False,BDTJ5272850395562
False,OGOR2063111174794
True,DUJL0629968222681
True,USCJ9895339089751
False,GDEX2578079116595
False,VVMD7676873196653
False,FZAC5151449445296
False,DFRS9008116335631
False,RCDH6883444883561
False,MMZV3935455982660
True,OZDZ0447230944045
False,OBMZ6579214000112
False,CDKA5362863896253
False,XKDA8023729501910
False,HPPM5426254180225
False,ICWL5057338579448
False,QNBN3618252494446
False,GFLZ0356029248946
False,ZDWQ1460629050975
False,HWPP5361183455383
False,AFFI2126418459405
False,VOEV9075675377487
False,MRSR6958227602869
False,GPUE1499554331776
False,JEFJ0349299799807
True,SHRC3619251355785
False,EZTV3374652185754
False,VMAR3670489442915
False,IYSV1473142887716
False,SXVV3851405695160
False,ZPTF5616617223330
False,WWAB4003534980452
False,VMDA3408100113862
False,PZTI8431183259267
False,CVKE1359766157160
False,AHXH4982063994847
False,AJMV5942021385197
False,HPZW9777249977147
False,ZPUJ2566337795489
False,DQBI1486020570631
False,HACH0603422680668
False,BCVC5408185030329
False,LRXQ5394856148400
False,CJTX9776960322000
False,FDIT2363764342688
False,CJHU8363756175179
False,DKDA8104887532067
False,WFOR3659399368666
False,CZXQ0232815598589
False,JOVO3708914114728
False,FADS8104979121612
False,KFUW4914055845821
False,HTHI6350482039588
False,XUEC3772005017109
False,LECJ2956325889950
False,GBXB0042848054680
False,XAPL0555153416278
True,IKOK0260566662655
False,XOLG3692309532073
False,LUFH3585516826268
False,QCKA2279941323173
False,RSVN5279285084616
False,XFCU0430131527406
False,ENFC7060671259753
False,VGNS1327790557327
False,GQUV4127003377532
False,NTAB3032336228817
False,QKWI8906324887419
False,GFAC4187124104350
False,RQVV3850857946327
False,NGMF4771231402490
True,IWJC6085732999983
False,EMDC6163054698982
False,BLXR1382895199443
False,MHVP7784628606219
False,TSBT7095809764161
False,IOCU9780138967363
False,QYTN9647995408617
False,CTPZ4521215916124
False,UXZZ9776298231736
False,GGXO4272440751153
False,LZCH3775170849663
False,BXSR3558764195733
False,AJJN7283716277572
False,SLCT1718751065439
False,ETSC0398487809349
False,DSQH1520477673909
False,PMLG1144977763524
False,XWMU8814324385051
False,XYMS7165497142666
False,ENBM0536219011500
False,PAEM6758503650914
False,WKMB0776964477370
False,JIUM9853373930283
False,NVTN4166463504599
False,ZGFU9971922358118
False,BOVW1983196755960
False,UNLF9920803684986
False,TYZW4009163884426
True,CVQW7812680559708
False,KLZL7935077862381
True,GIOR7671801068326
False,NVBK3396646815146
False,SYSD7828316879582
False,FHAW5142889384767
False,TDOA9389757529134
False,QMRS5729569010571
False,PNAD9278041245531
True,JCCY7161174102318
False,BICW9415323179890
False,KHIU4078061924504
False,ITKU9122112704460
True,NDVO7890504762868
False,YVKR9927251168843
False,WJTK2891524636052
False,PYBD0361963713562
False,PWCY8944370618925
False,QVVV5097641072575
False,FHSZ5337978119927
False,SMMO1716986387988
False,TFRD4138352810329
False,POYJ9279860009857
False,USPM2879668893795
False,SQRL9253782541561
False,TNXI5612663928222
False,WPTK5991260371161
False,XZJQ6641501918736
False,OEOJ5552368864740
False,SVLE7626616730385
False,NHLU1261753994924
False,FNPA3232465623468
False,DIGB2841877841876
False,VUVC8482788853549
False,OHGC3254240993485
False,RBZX3175780570235
False,WMBQ7924081360455
False,IVVJ6363266560961
False,URCH7326961984281
False,MMOV7562426002481
True,WMBX7222340717318
False,ZNPT2358816984968
True,IHXF6374870991418
True,WHUM2258934683613
False,MSEY3370712539930
False,YAMG8687206199575
False,IUED8085941378271
False,PEKF0211655375928
False,MUKD6114075167748
False,DITV0523131727198
True,WGCV2159007693846
False,FPLT0809643144568
False,VBFS3505924358066
False,AJRC6108361504637
False,KVRK9513592801675
False,AXWP3508857989253
False,RSEI0148253593555
False,YAAP7634538743283
False,ELKN4776559150229
True,VCBT3538150787882
False,AWYO4151564585389
False,JLCP5148904824049
False,QGQQ9946286344365
False,QLRS4508315976363
False,KTDV5276589366697
False,GQEK5942754766465
False,LVBP6790536219084
False,LOEM8299496423567
False,KKUA3953851489430
False,HDUW5654194877899
False,ISLJ7659885827414
False,RQGF5036755499720
False,OEGD1315144432710
False,NNHN8660157752002
True,QPUK7570627777763
False,JEYX1455002272343
False,TXCH6087033335224
False,NRYJ5301632683265
False,AMBT7854102385789
False,FWOY2644973596122
False,AKLZ0294009736840
False,CVAP3484779839622
False,NJMG4768937733720
False,RTRN8929789380004
False,YIRE6108177277646
False,WSBH6284366278927
False,OUEA6126593036096
False,KQIR5139588776612
False,LOSU6465769291075
False,JYFF2841698126368
False,YPSW5087215079706
False,ZHDK1651550765799
False,IKWP8051691502422
False,ITKD3999269921380
False,BRXV9088512887227
False,RKTM2138735308783
False,MMSW1531041743794
False,IXIC1566836356926
False,NFBB1446527770645
False,KYIU0871827891718
False,YAKM6209085022044
False,EYRK4252347565906
False,DXLT2449919054635
False,LMQM4941776359202
False,OZWS6541123729820
False,JZYQ1827624503622
False,ZFPG9133940082307
False,IAVT1437845447710
False,WXFN6475650998852
False,SZEQ8539209731872
False,EEAR9615834989358
False,OZFG5048043435756
False,JWGJ9547354785839
True,TRMH2346009722205
True,TRDH2916867304249
False,HQVQ5085176970654
True,TEEP7430188337330
False,AKMX3664979325481
False,BGQW6126561312713
True,EWRW2868076546259
False,ZWYM3465800408500
False,BTRK9232589859040
False,FYTQ4672517239513
False,IRTP0003320870258
False,EWER7066860034063
False,RPSQ8074027956461
False,YFEO7223441900749
False,YRYL8956981069009
False,IMLD4382529711125
False,FNNQ0534946463007
False,PEBI2545406728957
False,VYMT9130026614769
False,OFPR7898707662650
False,XQSH1028542671322
False,PFEF7716633136780
False,KXIC3120984253223
True,SZIR3316776489552
False,BZOV8203152885727
False,ZPJM8849612166993
True,BDSS1146809064712
False,HTLS2835748920233
False,EFCE1835948453722
False,TOXJ7049251191315
False,EGJK0105045164739
False,OQNJ5519741400684
False,RMHL3954912133105
False,XDSB8212180492000
False,MLNC3386773812759
False,WZWQ0340411746265
False,NRLK0841443897149
False,ZXXG1802769578632
False,NSTF9751579786599
False,BRJV6492060464604
True,ESTM3447672707666
False,ZRSN6773129136807
False,BXXY3558335375608
False,VGRI3410498305003
False,IODP4803906831531
False,XXUX1978468778113
False,BDAY7044700117118
True,BLMW1492266938829
False,OTGY6067705804695
False,JEPJ8227001356510
False,VWOP9160446801852
False,KEXQ7729938349317
False,CYQY9312045977335
False,JCDZ4401600042873
False,ESUJ9308466738744
False,VHYH9000648205923
False,MTJL0765455541289
False,RAVI3659950149686
False,VVBU6247869532520
False,EXAK9399538365383
False,KKEQ1849506806265
False,SDJK8413203791607
False,FWDS7402622405965
False,VMRO1875938647921
False,NJGU0547468788922
False,UQEG5420598259325
False,AUIS1077226866784
False,PROF4927193268113
False,GALV4072092821432
False,OEPG8173328866549
False,DHPI5482294764295
False,SVDW8234102578146
False,BJDW5813722192253
False,ITEX3886375861167
False,TJJX7884495748329
False,AUKW6850606032114
False,DRFL4235720097676
False,EBDP4149875209129
False,JZUJ4458170630651
False,XJWE9814803470945
False,IZDV5601477245642
False,OHOS3969488211502
False,YAMU3156565085413
False,AGPY4752916945043
False,EAPE4220749819738
False,EDTN4772615282312
False,NVBD3826037087198
False,ENWK3071164187519
False,DYRV1382890503799
False,WYFR6802907365852
False,KQSE9519998534215
True,VPNI1293927830622
False,IELA0127546715560
False,AGHT9095707177582
False,UMIL8014422524393
False,SHOR3458561333193
True,UKNX3664968090119
False,CDJT4918326068042
False,DVWQ9009506743750
True,XFET8617162497669
False,DQWM5061448736128
False,CITL2830795174957
False,FVPE7761449784742
True,TYJH1965690930103
False,HMWD4629092597919
False,PNZT9201425068474
False,BKNF4918304058803
False,IPOM3451070082964
False,NPQH2974897422172
True,OKZJ6030089085522
False,QMAW1446150692766
False,AHDT1665389816017
False,PDZD2598548462413
False,BHWG7807853980024
False,LEPC1423479614663
False,ITZQ8842610060684
False,LRBZ0969267025415
True,EKIH8961017955389
False,FGAF3133016831196
False,SNKK8033424269646
False,VKPI4052849322802
True,STKR2165040385313
False,MJWY8552327825855
False,TPQI3315557348977
True,SCKT3865974191196
False,SMTJ7292239016528
False,VTHS1221940193581
False,ATFD1734682876570
False,SHAY4513424782609
False,KAUG3708821826819
False,BUFL4439835583300
False,VBFB8543166702924
False,VDUK4518311637945
False,OGYK6814285748240
False,YNFD1312424033935
False,GWZW8962239511771
False,DLIP4036939580875
False,NLJY2354946563819
False,ZIST8849163588166
False,LAXO8509361453447
False,ENZQ6175864537034
False,GWGI3263032363093
False,JIUD2781344872656
False,CFTU2064170798102
False,KHYK1763380456076
False,TDUF4682495152561
False,TZBW3754554872346
False,YIRN8982118717619
False,OSTU2531867210469
False,WLCU9175793931403
False,EDLS0694413351061
False,FVPW4814284288498
False,UICA4107720356974
False,ZYJQ8416273114514
True,VIRV9105482050066
False,RUCN3000070209381
False,FTFA1347777311598
False,SDUH9996952691826
True,UODV8819645385366
False,HHGE1791101391009
False,SNMZ2050952750455
False,KFTD1276133782047
False,NGYQ5178989766627
False,XBKS3698445127669
False,ZDWU0364971547157
False,CKJM3378466598929
False,ZKFD8693376295725
False,XJCE7629734757857
False,EGAK1497370374980
True,JLRS8604041406789
False,LZHX0477477632348
False,ZJUH4949173031286
False,NVID3509067986892
False,ASHV7187322026295
False,KNBU7702624783759
False,XHVU7656653153942
False,JRSL9938052985290
True,BMZG0337433268644
False,TJTN6970142028891
True,LYYS7362264386545
False,URTJ9287433628775
False,UCQC4148797318470
False,ZOCJ4007587031458
False,CPJR0701650283486
False,ASNF9474056574079
False,JJRK2864043263108
False,FBFY2262186998168
False,IJLI1141235647873
False,EPPW7673054992941
False,YMME6517928907789
False,CIOX6767510020727
False,OLIU0498592414230
False,KUXI1875061260913
False,QEGF0315138500385
False,XMRS5612771807005
False,BIPZ8315788256262
False,CAYG6513620219812
False,LGAO2547323441859
False,UFHO4234435770893
False,GNVZ6508518427611
False,DQKW0933699293605
True,XEEB3263044586267
False,GHRW5169825953054
False,RFZE6724126130241
False,LLYP0349214892611
False,JQGX6074222471582
False,RQXM9908365101510
False,NVNU4164557381735
False,XAUB9903309048246
True,BSLX6625985422932
False,ZCVG5693671682066
False,FHAT6546859818490
False,BISQ2417629923910
False,MKRC4544167849031
False,PPTD8854702932548
False,EVWS3334233881174
False,JGKG5695664583872
False,OHJC0955781677944
False,VUKA7675440995656
False,SEBG8096378128008
True,ZTKF7616078285226
False,CLIQ5412753040475
False,OUMW7854342500296
False,XYZP4990864508521
False,ZNSK7643719206324
False,LKWP5317418228810
True,ZIVS7372748707650
False,VKGR4125324753581
False,GOLQ0848661721716
True,YPXG9587157142652
False,OUMI6260287347327
False,FLIV4864053132725
False,XYBA4895108173868
False,DBWW7552480035685
False,DOEC6614198455730
False,JPPR3610374125738
False,DYOL2578722540366
False,JATW5366984138482
False,OTJI2692334922148
False,BIVX4193473424007
False,ZTLY5145315952605
False,RJLS9471223350186
False,USZH8206998957184
False,YHWJ2931302100753
False,HKZC2040639194892
False,HWGF1370213609908
False,JKEF6306259918111
False,OSDG9182328352322
False,OLQR3689528233831
True,LZPH4326167043239
False,NGQM5462487130503
False,CMUG5114229151310
False,DEDR6007010375456
True,BPMN5165484579210
False,MGCN2007772806574
True,SEEN3735674610314
False,TRWN5808925275221
False,ZUZY8369654516585
False,UVWP5074621030287
True,THBY2644430507964
False,PETF9117713536467
False,FRUN9032346552650
False,OKEY9412168596056
False,LEKL0402547093249
False,OUFX9896881573717
False,XUAU1847047326513
False,KZTK4725995618133
False,KPJZ6155974663852
True,PAKC0845360289757
False,HOAM6301317222301
True,ZEAP7161799840790
False,GCTM7957740088397
False,IJFV6353062996238
True,JWFX4013424205255
True,IVFL3676869013519
False,KLSK0627462666388
True,QVPV8973090540146
False,OMGQ8160201864605
False,BESI6415513197129
False,NNCI4350665790494
False,OQEX9669302518544
False,DSHV0345709860909
False,MTLA5475891466569
False,MUFA4427767461295
False,NZUW0587801320725
True,NYBI9770224899941
False,PULB9465472159632
False,LTCV1472715243871
True,GYAJ6725102103125
False,ROLT8478621289664
False,GLJU0253616122317
False,HDOC5648368997369
False,VJFM8287572459845
False,VTKV6060354449067
False,NPYR1432840245545
False,GVCY5292574735361
False,SIJL8301618013987
False,JTTX6951701267446
False,XGCB6422354697495
False,VXSL1994260089462
True,AQJQ9243966070436
False,SYSX3107063562515
False,HNFY7664577201590
False,VJNW8526548373413
False,ERYF3452311869171
False,XCLV7076310646065
False,AIGS0389917203537
False,UECV2014090393909
False,WUKV9276624158693
False,YAHT7256577896008
False,PYQE2769161642076
False,YIJY5693527330082
False,MMEB8213460059429
False,ODQQ2090809514169
False,HOSO7121078260530
False,ABBB4607504001099
False,ZUFB3218457492152
True,RPHU3433771311783
False,WUCH6574411832805
True,WHUU6435645017278
False,ERJL6093490308241
False,YIPG5548004591122
False,YITP2993434359234
False,NXNV3710510321184
True,RKIB0225211005844
False,LLQZ9007801921486
False,OWPC8475541993229
False,OEDJ3109705612166
False,OULP4953658924142
False,TJLX7790963340706
False,BIUN3871214626896
False,PXML7777357439405
False,FRHT3759052566822
False,BGUQ1674910064374
False,UQSO5076249436892
False,BSFD1368852320591
False,APQY5880016245887
False,HZUT6624012777747
False,UOXV4234045087359
False,IBWL5089719597466
False,DIPK1896251637453
True,YUOR3449901595236
True,NAQD7602486144737
False,PXNX8790366249716
True,SKLS3122184141597
False,MXXZ5254506676337
False,TQGW4892064005644
False,PXEU0532994431347
False,WXZO7867924643642
